date,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2012-10-01,0.0,0.0,1.6363636363636365,0.0,0.0,0.0,0.0,1.6363636363636365,4.0,3.1818181818181817,0.0,3.0,1.5454545454545454,0.09090909090909091,3.0,3.272727272727273,0.0,4.0,4.0,3.0,0.0,3.0,4.0,3.4545454545454546,0.0,3.0,3.1818181818181817,6.363636363636363,3.272727272727273,3.0,2.3636363636363638,0.45454545454545453,8.0,2.0,2.0,2.0
2012-10-02,0.0,1.2916666666666667,1.7083333333333333,0.625,0.375,1.125,1.375,1.0,3.1666666666666665,1.875,0.7916666666666666,2.9166666666666665,4.25,1.4166666666666667,4.375,2.5,0.4583333333333333,2.875,3.9583333333333335,3.5416666666666665,0.5,3.5833333333333335,3.3333333333333335,3.6666666666666665,0.6666666666666666,3.1666666666666665,2.3333333333333335,4.833333333333333,1.6666666666666667,3.25,2.1666666666666665,2.4166666666666665,7.541666666666667,3.0,3.0,2.0
2012-10-03,0.5416666666666666,2.625,2.375,1.5833333333333333,0.5416666666666666,1.0833333333333333,1.25,1.25,2.9583333333333335,1.9166666666666667,2.0416666666666665,2.875,1.9583333333333333,1.875,2.5833333333333335,2.625,4.291666666666667,1.4166666666666667,4.875,2.2083333333333335,1.5833333333333333,4.083333333333333,3.0833333333333335,2.75,1.6666666666666667,1.9583333333333333,1.8333333333333333,2.4166666666666665,1.3333333333333333,4.083333333333333,1.0833333333333333,2.5,5.125,4.708333333333333,4.75,2.1666666666666665
2012-10-04,0.625,4.625,2.7916666666666665,3.375,0.25,1.0,1.9583333333333333,0.9166666666666666,1.9166666666666667,3.1666666666666665,1.4583333333333333,1.8333333333333333,1.5416666666666667,1.5,2.4583333333333335,1.3333333333333333,2.7083333333333335,1.0,4.0,0.625,1.75,1.9166666666666667,1.2916666666666667,2.3333333333333335,2.1666666666666665,3.375,1.8333333333333333,1.875,1.0,2.8333333333333335,1.0416666666666667,2.0416666666666665,5.583333333333333,3.25,3.25,2.7916666666666665
2012-10-05,0.4166666666666667,3.7083333333333335,2.125,2.625,0.9166666666666666,1.7083333333333333,3.0833333333333335,1.2916666666666667,2.5833333333333335,1.8333333333333333,3.1666666666666665,3.9166666666666665,2.625,2.9166666666666665,6.458333333333333,0.7916666666666666,3.25,0.9166666666666666,3.4583333333333335,0.5,3.0833333333333335,1.2083333333333333,0.5,3.0,2.0,2.4583333333333335,0.4166666666666667,1.375,1.7083333333333333,1.9166666666666667,1.4583333333333333,2.1666666666666665,6.041666666666667,2.25,2.25,2.0
2012-10-06,0.375,3.6666666666666665,3.0833333333333335,2.8333333333333335,0.3333333333333333,1.6666666666666667,1.5,0.7083333333333334,3.3333333333333335,3.1666666666666665,3.0833333333333335,3.2916666666666665,1.8333333333333333,2.8333333333333335,7.333333333333333,3.3333333333333335,3.75,1.2916666666666667,3.2083333333333335,0.5416666666666666,3.1666666666666665,2.2083333333333335,0.9166666666666666,3.375,3.0833333333333335,3.0416666666666665,2.375,1.6666666666666667,2.0416666666666665,1.75,1.7916666666666667,2.2916666666666665,3.6666666666666665,2.25,2.25,2.0
2012-10-07,0.375,4.5,3.0416666666666665,1.5833333333333333,0.4166666666666667,1.0833333333333333,1.4583333333333333,0.5416666666666666,2.1666666666666665,2.7083333333333335,1.5416666666666667,4.291666666666667,1.25,1.9166666666666667,5.125,2.6666666666666665,4.0,3.4583333333333335,3.7083333333333335,1.0416666666666667,3.3333333333333335,1.875,1.125,2.5833333333333335,3.5833333333333335,3.7916666666666665,4.041666666666667,4.541666666666667,2.875,1.5833333333333333,1.3333333333333333,2.5416666666666665,4.5,2.4166666666666665,2.4166666666666665,1.9583333333333333
2012-10-08,0.2916666666666667,3.0416666666666665,4.291666666666667,0.875,0.2916666666666667,1.3333333333333333,1.75,0.8333333333333334,2.2916666666666665,1.875,4.791666666666667,3.6666666666666665,5.75,0.7916666666666666,2.2083333333333335,2.625,2.7083333333333335,2.2916666666666665,2.7916666666666665,2.5,1.25,1.7083333333333333,3.0,1.9166666666666667,1.625,2.25,1.5,2.9166666666666665,1.2916666666666667,0.5833333333333334,2.0416666666666665,2.75,2.875,2.0,2.0,1.75
2012-10-09,0.5833333333333334,0.4583333333333333,3.3333333333333335,0.9166666666666666,0.75,1.7083333333333333,1.8333333333333333,0.9166666666666666,1.25,2.75,2.1666666666666665,0.7083333333333334,3.875,2.5,3.0833333333333335,0.6666666666666666,2.9166666666666665,1.4166666666666667,0.875,1.2083333333333333,2.3333333333333335,1.7916666666666667,3.6666666666666665,1.5,1.0416666666666667,2.375,1.7916666666666667,2.875,1.0,4.375,2.0416666666666665,2.5833333333333335,4.0,2.5,2.5,2.25
2012-10-10,1.625,0.7083333333333334,2.125,1.8333333333333333,0.7916666666666666,1.9583333333333333,2.8333333333333335,0.9583333333333334,2.5416666666666665,2.875,2.625,3.7083333333333335,2.0,3.75,4.333333333333333,1.7083333333333333,5.541666666666667,0.9166666666666666,3.25,0.7916666666666666,2.75,4.083333333333333,1.9166666666666667,1.7916666666666667,0.6666666666666666,3.2916666666666665,2.7083333333333335,3.2916666666666665,0.6666666666666666,3.8333333333333335,2.3333333333333335,2.375,4.166666666666667,2.25,2.25,2.0
