date,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2012-10-02,0.0,0.06997742663656886,0.09255079006772009,0.033860045146726865,0.020316027088036117,0.060948081264108354,0.0744920993227991,0.054176072234762986,0.17155756207674944,0.10158013544018059,0.04288939051918736,0.1580135440180587,0.23024830699774268,0.07674943566591423,0.23702031602708806,0.13544018058690746,0.024830699774266368,0.15575620767494358,0.21444695259593682,0.19187358916478556,0.027088036117381493,0.1941309255079007,0.18058690744920997,0.19864559819413094,0.03611738148984198,0.17155756207674944,0.12641083521444696,0.2618510158013544,0.09029345372460498,0.1760722347629797,0.11738148984198646,0.1309255079006772,0.4085778781038375,0.16252821670428894,0.16252821670428894,0.10835214446952597
2012-10-03,0.029345372460496615,0.14221218961625284,0.12866817155756208,0.08577878103837472,0.029345372460496615,0.05869074492099323,0.06772009029345373,0.06772009029345373,0.16027088036117385,0.10383747178329572,0.11060948081264109,0.15575620767494358,0.10609480812641084,0.10158013544018059,0.13995485327313772,0.14221218961625284,0.23250564334085783,0.07674943566591423,0.26410835214446954,0.11963882618510159,0.08577878103837472,0.22121896162528218,0.1670428893905192,0.1489841986455982,0.09029345372460498,0.10609480812641084,0.09932279909706547,0.1309255079006772,0.07223476297968397,0.22121896162528218,0.05869074492099323,0.13544018058690746,0.2776523702031603,0.255079006772009,0.25733634311512416,0.11738148984198646
2012-10-04,0.033860045146726865,0.2505643340857788,0.15124153498871332,0.18284424379232506,0.013544018058690746,0.054176072234762986,0.10609480812641084,0.049661399548532735,0.10383747178329572,0.17155756207674944,0.07900677200902935,0.09932279909706547,0.0835214446952596,0.08126410835214447,0.13318284424379234,0.07223476297968397,0.14672686230248308,0.054176072234762986,0.21670428893905194,0.033860045146726865,0.09480812641083522,0.10383747178329572,0.06997742663656886,0.12641083521444696,0.11738148984198646,0.18284424379232506,0.09932279909706547,0.10158013544018059,0.054176072234762986,0.15349887133182846,0.05643340857787811,0.11060948081264109,0.30248306997742663,0.1760722347629797,0.1760722347629797,0.15124153498871332
2012-10-05,0.022573363431151246,0.20090293453724606,0.11512415349887134,0.14221218961625284,0.049661399548532735,0.09255079006772009,0.1670428893905192,0.06997742663656886,0.13995485327313772,0.09932279909706547,0.17155756207674944,0.21218961625282168,0.14221218961625284,0.1580135440180587,0.34988713318284426,0.04288939051918736,0.1760722347629797,0.049661399548532735,0.18735891647855532,0.027088036117381493,0.1670428893905192,0.0654627539503386,0.027088036117381493,0.16252821670428894,0.10835214446952597,0.13318284424379234,0.022573363431151246,0.0744920993227991,0.09255079006772009,0.10383747178329572,0.07900677200902935,0.11738148984198646,0.327313769751693,0.12189616252821671,0.12189616252821671,0.10835214446952597
2012-10-06,0.020316027088036117,0.19864559819413094,0.1670428893905192,0.15349887133182846,0.01805869074492099,0.09029345372460498,0.08126410835214447,0.038374717832957116,0.18058690744920997,0.17155756207674944,0.1670428893905192,0.17832957110609482,0.09932279909706547,0.15349887133182846,0.3972911963882619,0.18058690744920997,0.20316027088036118,0.06997742663656886,0.17381489841986458,0.029345372460496615,0.17155756207674944,0.11963882618510159,0.049661399548532735,0.18284424379232506,0.1670428893905192,0.16478555304740405,0.12866817155756208,0.09029345372460498,0.11060948081264109,0.09480812641083522,0.09706546275395035,0.12415349887133183,0.19864559819413094,0.12189616252821671,0.12189616252821671,0.10835214446952597
2012-10-07,0.020316027088036117,0.24379232505643342,0.16478555304740405,0.08577878103837472,0.022573363431151246,0.05869074492099323,0.07900677200902935,0.029345372460496615,0.11738148984198646,0.14672686230248308,0.0835214446952596,0.23250564334085783,0.06772009029345373,0.10383747178329572,0.2776523702031603,0.14446952595936793,0.21670428893905194,0.18735891647855532,0.20090293453724606,0.05643340857787811,0.18058690744920997,0.10158013544018059,0.060948081264108354,0.13995485327313772,0.1941309255079007,0.2054176072234763,0.21896162528216706,0.24604966139954856,0.15575620767494358,0.08577878103837472,0.07223476297968397,0.13769751693002258,0.24379232505643342,0.1309255079006772,0.1309255079006772,0.10609480812641084
2012-10-08,0.01580135440180587,0.16478555304740405,0.23250564334085783,0.04740406320541761,0.01580135440180587,0.07223476297968397,0.09480812641083522,0.04514672686230249,0.12415349887133183,0.10158013544018059,0.2595936794582393,0.19864559819413094,0.31151241534988716,0.04288939051918736,0.11963882618510159,0.14221218961625284,0.14672686230248308,0.12415349887133183,0.15124153498871332,0.13544018058690746,0.06772009029345373,0.09255079006772009,0.16252821670428894,0.10383747178329572,0.08803611738148985,0.12189616252821671,0.08126410835214447,0.1580135440180587,0.06997742663656886,0.03160270880361174,0.11060948081264109,0.1489841986455982,0.15575620767494358,0.10835214446952597,0.10835214446952597,0.09480812641083522
2012-10-09,0.03160270880361174,0.024830699774266368,0.18058690744920997,0.049661399548532735,0.040632054176072234,0.09255079006772009,0.09932279909706547,0.049661399548532735,0.06772009029345373,0.1489841986455982,0.11738148984198646,0.038374717832957116,0.20993227990970656,0.13544018058690746,0.1670428893905192,0.03611738148984198,0.1580135440180587,0.07674943566591423,0.04740406320541761,0.0654627539503386,0.12641083521444696,0.09706546275395035,0.19864559819413094,0.08126410835214447,0.05643340857787811,0.12866817155756208,0.09706546275395035,0.15575620767494358,0.054176072234762986,0.23702031602708806,0.11060948081264109,0.13995485327313772,0.21670428893905194,0.13544018058690746,0.13544018058690746,0.12189616252821671
2012-10-10,0.08803611738148985,0.038374717832957116,0.11512415349887134,0.09932279909706547,0.04288939051918736,0.10609480812641084,0.15349887133182846,0.05191873589164786,0.13769751693002258,0.15575620767494358,0.14221218961625284,0.20090293453724606,0.10835214446952597,0.20316027088036118,0.23476297968397292,0.09255079006772009,0.30022573363431154,0.049661399548532735,0.1760722347629797,0.04288939051918736,0.1489841986455982,0.22121896162528218,0.10383747178329572,0.09706546275395035,0.03611738148984198,0.17832957110609482,0.14672686230248308,0.17832957110609482,0.03611738148984198,0.20767494356659144,0.12641083521444696,0.12866817155756208,0.22573363431151244,0.12189616252821671,0.12189616252821671,0.10835214446952597
2012-10-11,0.054176072234762986,0.049661399548532735,0.18284424379232506,0.004514672686230248,0.11963882618510159,0.13995485327313772,0.20316027088036118,0.05869074492099323,0.10158013544018059,0.11512415349887134,0.14221218961625284,0.20090293453724606,0.13318284424379234,0.060948081264108354,0.21670428893905194,0.16478555304740405,0.30248306997742663,0.13769751693002258,0.30248306997742663,0.09029345372460498,0.31151241534988716,0.09480812641083522,0.04514672686230249,0.1760722347629797,0.16478555304740405,0.327313769751693,0.1580135440180587,0.24604966139954856,0.23476297968397292,0.17155756207674944,0.08803611738148985,0.06997742663656886,0.15349887133182846,0.10383747178329572,0.10383747178329572,0.06320541760722348
2012-10-12,0.013544018058690746,0.060948081264108354,0.21896162528216706,0.04514672686230249,0.033860045146726865,0.14221218961625284,0.18284424379232506,0.11286681715575622,0.06997742663656886,0.11738148984198646,0.13544018058690746,0.14221218961625284,0.11963882618510159,0.12415349887133183,0.27539503386004516,0.0835214446952596,0.2505643340857788,0.0654627539503386,0.13769751693002258,0.024830699774266368,0.20767494356659144,0.14672686230248308,0.12641083521444696,0.15575620767494358,0.1580135440180587,0.2618510158013544,0.24379232505643342,0.29345372460496616,0.24604966139954856,0.15575620767494358,0.1670428893905192,0.16252821670428894,0.09029345372460498,0.20316027088036118,0.20316027088036118,0.16252821670428894
